name,pathsgurobi,flatintvarsgurobi,flatintconstraintsgurobi,flattimegurobi
benchmark_puzzles/benchmarks4x4/75/puzzle2.txt,0.0,3440.0,1166.0,0.566939
benchmark_puzzles/benchmarks4x4/75/puzzle3.txt,0.0,3360.0,1156.0,0.503322
benchmark_puzzles/benchmarks4x4/75/puzzle4.txt,0.0,3232.0,1140.0,0.533192
benchmark_puzzles/benchmarks4x4/75/puzzle5.txt,0.0,3216.0,1138.0,0.50996
benchmark_puzzles/benchmarks4x4/75/puzzle6.txt,0.0,3488.0,1172.0,0.542898
benchmark_puzzles/benchmarks4x4/75/puzzle7.txt,0.0,3376.0,1158.0,0.556842
benchmark_puzzles/benchmarks4x4/75/puzzle8.txt,0.0,3408.0,1162.0,0.607827
benchmark_puzzles/benchmarks4x4/75/puzzle9.txt,0.0,3472.0,1170.0,0.514983
benchmark_puzzles/benchmarks4x4/75/puzzle10.txt,0.0,3280.0,1146.0,0.526758
benchmark_puzzles/benchmarks4x4/75/puzzle11.txt,0.0,3120.0,1126.0,0.601094
benchmark_puzzles/benchmarks4x4/75/puzzle12.txt,0.0,3088.0,1122.0,0.523393
benchmark_puzzles/benchmarks4x4/75/puzzle13.txt,0.0,3200.0,1136.0,0.605568
benchmark_puzzles/benchmarks4x4/75/puzzle14.txt,0.0,3360.0,1156.0,0.544675
benchmark_puzzles/benchmarks4x4/75/puzzle15.txt,0.0,3504.0,1174.0,0.556278
benchmark_puzzles/benchmarks4x4/75/puzzle16.txt,0.0,3504.0,1174.0,0.53222
benchmark_puzzles/benchmarks4x4/75/puzzle17.txt,0.0,3344.0,1154.0,0.683712
benchmark_puzzles/benchmarks4x4/75/puzzle18.txt,0.0,3344.0,1154.0,0.552307
benchmark_puzzles/benchmarks4x4/75/puzzle19.txt,0.0,3456.0,1168.0,0.511568
benchmark_puzzles/benchmarks4x4/75/puzzle20.txt,0.0,3408.0,1162.0,0.518221
benchmark_puzzles/benchmarks4x4/80/puzzle1.txt,0.0,3568.0,1182.0,0.514844
benchmark_puzzles/benchmarks4x4/80/puzzle2.txt,0.0,3632.0,1190.0,0.509738
benchmark_puzzles/benchmarks4x4/80/puzzle3.txt,0.0,3408.0,1162.0,0.495981
benchmark_puzzles/benchmarks4x4/80/puzzle4.txt,0.0,3488.0,1172.0,0.498269
benchmark_puzzles/benchmarks4x4/80/puzzle5.txt,0.0,3600.0,1186.0,0.537878
benchmark_puzzles/benchmarks4x4/80/puzzle6.txt,0.0,3680.0,1196.0,0.5569
benchmark_puzzles/benchmarks4x4/80/puzzle7.txt,0.0,3424.0,1164.0,0.58704
benchmark_puzzles/benchmarks4x4/80/puzzle8.txt,0.0,3472.0,1170.0,0.502291
benchmark_puzzles/benchmarks4x4/80/puzzle9.txt,0.0,3472.0,1170.0,0.503593
benchmark_puzzles/benchmarks4x4/80/puzzle10.txt,0.0,3408.0,1162.0,0.491305
benchmark_puzzles/benchmarks4x4/80/puzzle11.txt,0.0,3632.0,1190.0,0.566218
benchmark_puzzles/benchmarks4x4/80/puzzle12.txt,0.0,3632.0,1190.0,0.510331
benchmark_puzzles/benchmarks4x4/80/puzzle13.txt,0.0,3488.0,1172.0,0.503452
benchmark_puzzles/benchmarks4x4/80/puzzle14.txt,0.0,3360.0,1156.0,0.504477
benchmark_puzzles/benchmarks4x4/80/puzzle15.txt,0.0,3360.0,1156.0,0.487633
benchmark_puzzles/benchmarks4x4/80/puzzle16.txt,0.0,3344.0,1154.0,0.495963
benchmark_puzzles/benchmarks4x4/80/puzzle17.txt,0.0,3808.0,1212.0,0.523117
benchmark_puzzles/benchmarks4x4/80/puzzle18.txt,0.0,3520.0,1176.0,0.520204
benchmark_puzzles/benchmarks4x4/80/puzzle19.txt,0.0,3536.0,1178.0,0.51184
benchmark_puzzles/benchmarks4x4/80/puzzle20.txt,0.0,3504.0,1174.0,0.506151
benchmark_puzzles/benchmarks4x4/85/puzzle1.txt,0.0,3616.0,1188.0,0.51142
benchmark_puzzles/benchmarks4x4/85/puzzle2.txt,0.0,3776.0,1208.0,0.524346
benchmark_puzzles/benchmarks4x4/85/puzzle3.txt,0.0,3712.0,1200.0,0.512195
benchmark_puzzles/benchmarks4x4/85/puzzle4.txt,0.0,3904.0,1224.0,0.526419
benchmark_puzzles/benchmarks4x4/85/puzzle5.txt,0.0,3632.0,1190.0,0.521068
benchmark_puzzles/benchmarks4x4/85/puzzle6.txt,0.0,3712.0,1200.0,0.517602
benchmark_puzzles/benchmarks4x4/85/puzzle7.txt,0.0,3840.0,1216.0,0.529362
benchmark_puzzles/benchmarks4x4/85/puzzle8.txt,0.0,3664.0,1194.0,0.50859
benchmark_puzzles/benchmarks4x4/85/puzzle9.txt,0.0,3760.0,1206.0,0.524409
benchmark_puzzles/benchmarks4x4/85/puzzle10.txt,0.0,3728.0,1202.0,0.549117
benchmark_puzzles/benchmarks4x4/85/puzzle11.txt,0.0,3728.0,1202.0,0.522019
benchmark_puzzles/benchmarks4x4/85/puzzle12.txt,0.0,3584.0,1184.0,0.503764
benchmark_puzzles/benchmarks4x4/85/puzzle13.txt,0.0,3680.0,1196.0,0.514587
benchmark_puzzles/benchmarks4x4/85/puzzle14.txt,0.0,3680.0,1196.0,0.520142
benchmark_puzzles/benchmarks4x4/85/puzzle15.txt,0.0,3744.0,1204.0,0.61777
benchmark_puzzles/benchmarks4x4/85/puzzle16.txt,0.0,3776.0,1208.0,0.576586
benchmark_puzzles/benchmarks4x4/85/puzzle17.txt,0.0,3792.0,1210.0,0.626735
benchmark_puzzles/benchmarks4x4/85/puzzle18.txt,0.0,3872.0,1220.0,0.622828
benchmark_puzzles/benchmarks4x4/85/puzzle19.txt,0.0,3776.0,1208.0,0.568881
benchmark_puzzles/benchmarks4x4/85/puzzle20.txt,0.0,3712.0,1200.0,0.540883
benchmark_puzzles/benchmarks4x4/90/puzzle1.txt,0.0,3872.0,1220.0,0.621957
benchmark_puzzles/benchmarks4x4/90/puzzle2.txt,0.0,3872.0,1220.0,0.546171
benchmark_puzzles/benchmarks4x4/90/puzzle3.txt,0.0,3872.0,1220.0,0.554059
benchmark_puzzles/benchmarks4x4/90/puzzle4.txt,0.0,3872.0,1220.0,0.56555
benchmark_puzzles/benchmarks4x4/90/puzzle5.txt,0.0,3888.0,1222.0,0.544526
benchmark_puzzles/benchmarks4x4/90/puzzle6.txt,0.0,3920.0,1226.0,0.569172
benchmark_puzzles/benchmarks4x4/90/puzzle7.txt,0.0,3936.0,1228.0,0.565968
benchmark_puzzles/benchmarks4x4/90/puzzle8.txt,0.0,4016.0,1238.0,0.558549
benchmark_puzzles/benchmarks4x4/90/puzzle9.txt,0.0,4032.0,1240.0,0.547292
benchmark_puzzles/benchmarks4x4/90/puzzle10.txt,0.0,3936.0,1228.0,0.540197
benchmark_puzzles/benchmarks4x4/90/puzzle11.txt,0.0,3952.0,1230.0,0.546011
benchmark_puzzles/benchmarks4x4/90/puzzle12.txt,0.0,3936.0,1228.0,0.547146
benchmark_puzzles/benchmarks4x4/90/puzzle13.txt,0.0,3936.0,1228.0,0.61302
benchmark_puzzles/benchmarks4x4/90/puzzle14.txt,0.0,3872.0,1220.0,0.553551
benchmark_puzzles/benchmarks4x4/90/puzzle15.txt,0.0,3920.0,1226.0,0.636167
benchmark_puzzles/benchmarks4x4/90/puzzle16.txt,0.0,3904.0,1224.0,0.538668
benchmark_puzzles/benchmarks4x4/90/puzzle17.txt,0.0,3904.0,1224.0,0.682679
benchmark_puzzles/benchmarks4x4/90/puzzle18.txt,0.0,3920.0,1226.0,0.536173
benchmark_puzzles/benchmarks4x4/90/puzzle19.txt,0.0,4000.0,1236.0,0.616463
benchmark_puzzles/benchmarks4x4/90/puzzle20.txt,0.0,3888.0,1222.0,0.672876
benchmark_puzzles/benchmarks4x4/95/puzzle1.txt,0.0,4096.0,1248.0,0.533866
benchmark_puzzles/benchmarks4x4/95/puzzle2.txt,0.0,4128.0,1252.0,0.556214
benchmark_puzzles/benchmarks4x4/95/puzzle3.txt,0.0,4128.0,1252.0,0.623285
benchmark_puzzles/benchmarks4x4/95/puzzle4.txt,0.0,4192.0,1260.0,0.622367
benchmark_puzzles/benchmarks4x4/95/puzzle5.txt,0.0,4160.0,1256.0,0.5836
benchmark_puzzles/benchmarks4x4/95/puzzle6.txt,0.0,4160.0,1256.0,0.793138
benchmark_puzzles/benchmarks4x4/95/puzzle7.txt,0.0,4160.0,1256.0,0.537851
benchmark_puzzles/benchmarks4x4/95/puzzle8.txt,0.0,4176.0,1258.0,0.550043
benchmark_puzzles/benchmarks4x4/95/puzzle9.txt,0.0,4176.0,1258.0,0.560316
benchmark_puzzles/benchmarks4x4/95/puzzle10.txt,0.0,4208.0,1262.0,0.561892
benchmark_puzzles/benchmarks4x4/95/puzzle11.txt,0.0,4128.0,1252.0,0.529704
benchmark_puzzles/benchmarks4x4/95/puzzle12.txt,0.0,4128.0,1252.0,0.722181
benchmark_puzzles/benchmarks4x4/95/puzzle13.txt,0.0,4160.0,1256.0,0.57377
benchmark_puzzles/benchmarks4x4/95/puzzle14.txt,0.0,4256.0,1268.0,0.592187
benchmark_puzzles/benchmarks4x4/95/puzzle15.txt,0.0,4256.0,1268.0,0.688509
benchmark_puzzles/benchmarks4x4/95/puzzle16.txt,0.0,4240.0,1266.0,0.549748
benchmark_puzzles/benchmarks4x4/95/puzzle17.txt,0.0,4160.0,1256.0,0.646038
benchmark_puzzles/benchmarks4x4/95/puzzle18.txt,0.0,4144.0,1254.0,0.537075
benchmark_puzzles/benchmarks4x4/95/puzzle19.txt,0.0,4240.0,1266.0,0.530376
benchmark_puzzles/benchmarks4x4/95/puzzle20.txt,0.0,4240.0,1266.0,0.537718
benchmark_puzzles/benchmarks4x4/100/puzzle1.txt,0.0,4352.0,1280.0,0.525024
benchmark_puzzles/benchmarks4x4/100/puzzle2.txt,0.0,4352.0,1280.0,0.627893
benchmark_puzzles/benchmarks4x4/100/puzzle3.txt,0.0,4352.0,1280.0,0.577518
benchmark_puzzles/benchmarks4x4/100/puzzle4.txt,0.0,4352.0,1280.0,0.570535
benchmark_puzzles/benchmarks4x4/100/puzzle5.txt,0.0,4352.0,1280.0,0.916035
benchmark_puzzles/benchmarks4x4/100/puzzle6.txt,0.0,4352.0,1280.0,0.601227
benchmark_puzzles/benchmarks4x4/100/puzzle7.txt,0.0,4352.0,1280.0,0.580648
benchmark_puzzles/benchmarks4x4/100/puzzle8.txt,0.0,4352.0,1280.0,0.553555
benchmark_puzzles/benchmarks4x4/100/puzzle9.txt,0.0,4352.0,1280.0,0.578343
benchmark_puzzles/benchmarks4x4/100/puzzle10.txt,0.0,4352.0,1280.0,0.573524
benchmark_puzzles/benchmarks4x4/100/puzzle11.txt,0.0,4352.0,1280.0,0.539485
benchmark_puzzles/benchmarks4x4/100/puzzle12.txt,0.0,4352.0,1280.0,0.544207
benchmark_puzzles/benchmarks4x4/100/puzzle13.txt,0.0,4352.0,1280.0,0.543986
benchmark_puzzles/benchmarks4x4/100/puzzle14.txt,0.0,4352.0,1280.0,0.566397
benchmark_puzzles/benchmarks4x4/100/puzzle15.txt,0.0,4352.0,1280.0,0.593734
benchmark_puzzles/benchmarks4x4/100/puzzle16.txt,0.0,4352.0,1280.0,0.642797
benchmark_puzzles/benchmarks4x4/100/puzzle17.txt,0.0,4352.0,1280.0,0.559946
benchmark_puzzles/benchmarks4x4/100/puzzle18.txt,0.0,4352.0,1280.0,0.638175
benchmark_puzzles/benchmarks4x4/100/puzzle19.txt,0.0,4352.0,1280.0,0.886115
benchmark_puzzles/benchmarks4x4/100/puzzle20.txt,0.0,4352.0,1280.0,0.560325
benchmark_puzzles/benchmarks5x5/10/puzzle1.txt,0.0,1125.0,565.0,1.07112
benchmark_puzzles/benchmarks5x5/10/puzzle2.txt,0.0,1125.0,565.0,1.16554
benchmark_puzzles/benchmarks5x5/10/puzzle3.txt,0.0,1125.0,565.0,1.08752
benchmark_puzzles/benchmarks5x5/10/puzzle4.txt,0.0,1125.0,565.0,1.06064
benchmark_puzzles/benchmarks5x5/10/puzzle5.txt,0.0,1125.0,565.0,1.0943
benchmark_puzzles/benchmarks5x5/10/puzzle6.txt,0.0,1125.0,565.0,1.06051
benchmark_puzzles/benchmarks5x5/10/puzzle7.txt,0.0,1125.0,565.0,1.03822
benchmark_puzzles/benchmarks5x5/10/puzzle8.txt,0.0,1125.0,565.0,1.02284
benchmark_puzzles/benchmarks5x5/10/puzzle9.txt,0.0,1125.0,565.0,1.03318
benchmark_puzzles/benchmarks5x5/10/puzzle10.txt,0.0,1125.0,565.0,1.05537
benchmark_puzzles/benchmarks5x5/10/puzzle11.txt,0.0,1125.0,565.0,1.05352
benchmark_puzzles/benchmarks5x5/10/puzzle12.txt,0.0,1125.0,565.0,1.07423
benchmark_puzzles/benchmarks5x5/10/puzzle13.txt,0.0,1125.0,565.0,1.04558
benchmark_puzzles/benchmarks5x5/10/puzzle14.txt,0.0,1125.0,565.0,1.18286
benchmark_puzzles/benchmarks5x5/10/puzzle15.txt,0.0,1125.0,565.0,1.15119
benchmark_puzzles/benchmarks5x5/10/puzzle16.txt,0.0,1125.0,565.0,1.03939
benchmark_puzzles/benchmarks5x5/10/puzzle17.txt,0.0,1125.0,565.0,1.08594
benchmark_puzzles/benchmarks5x5/10/puzzle18.txt,0.0,1125.0,565.0,1.09933
benchmark_puzzles/benchmarks5x5/10/puzzle19.txt,0.0,1125.0,565.0,1.09834
benchmark_puzzles/benchmarks5x5/10/puzzle20.txt,0.0,1125.0,565.0,1.1263
benchmark_puzzles/benchmarks5x5/15/puzzle1.txt,0.0,2875.0,1880.0,1.15669
benchmark_puzzles/benchmarks5x5/15/puzzle2.txt,0.0,2875.0,1880.0,1.20032
benchmark_puzzles/benchmarks5x5/15/puzzle3.txt,0.0,2875.0,1880.0,1.21793
benchmark_puzzles/benchmarks5x5/15/puzzle4.txt,0.0,2875.0,1880.0,1.53431
benchmark_puzzles/benchmarks5x5/15/puzzle5.txt,0.0,2875.0,1880.0,1.17088
benchmark_puzzles/benchmarks5x5/15/puzzle6.txt,0.0,2875.0,1880.0,1.21096
benchmark_puzzles/benchmarks5x5/15/puzzle7.txt,0.0,2875.0,1880.0,1.23362
benchmark_puzzles/benchmarks5x5/15/puzzle8.txt,0.0,2875.0,1880.0,1.13812
benchmark_puzzles/benchmarks5x5/15/puzzle9.txt,0.0,2875.0,1880.0,1.20666
benchmark_puzzles/benchmarks5x5/15/puzzle10.txt,0.0,2875.0,1880.0,1.20872
benchmark_puzzles/benchmarks5x5/15/puzzle11.txt,0.0,2875.0,1880.0,1.20105
benchmark_puzzles/benchmarks5x5/15/puzzle12.txt,0.0,2875.0,1880.0,1.15196
benchmark_puzzles/benchmarks5x5/15/puzzle13.txt,0.0,2875.0,1880.0,1.14441
benchmark_puzzles/benchmarks5x5/15/puzzle14.txt,0.0,2875.0,1880.0,1.20703
benchmark_puzzles/benchmarks5x5/15/puzzle15.txt,0.0,2875.0,1880.0,1.30717
benchmark_puzzles/benchmarks5x5/15/puzzle16.txt,0.0,2875.0,1880.0,1.11881
benchmark_puzzles/benchmarks5x5/15/puzzle17.txt,0.0,2875.0,1880.0,1.16085
benchmark_puzzles/benchmarks5x5/15/puzzle18.txt,0.0,2875.0,1880.0,1.24569
benchmark_puzzles/benchmarks5x5/15/puzzle19.txt,0.0,2875.0,1880.0,1.14034
benchmark_puzzles/benchmarks5x5/15/puzzle20.txt,0.0,2875.0,1880.0,1.14781
benchmark_puzzles/benchmarks5x5/20/puzzle1.txt,0.0,3550.0,2009.0,1.18208
benchmark_puzzles/benchmarks5x5/20/puzzle2.txt,0.0,3550.0,2009.0,1.58616
benchmark_puzzles/benchmarks5x5/20/puzzle3.txt,0.0,3550.0,2009.0,1.24533
benchmark_puzzles/benchmarks5x5/20/puzzle4.txt,0.0,3550.0,2009.0,1.74119
benchmark_puzzles/benchmarks5x5/20/puzzle5.txt,0.0,3550.0,2009.0,1.14778
benchmark_puzzles/benchmarks5x5/20/puzzle6.txt,0.0,3550.0,2009.0,1.27294
benchmark_puzzles/benchmarks5x5/20/puzzle7.txt,0.0,3550.0,2009.0,1.13803
benchmark_puzzles/benchmarks5x5/20/puzzle8.txt,0.0,3550.0,2009.0,1.16644
benchmark_puzzles/benchmarks5x5/20/puzzle9.txt,0.0,3550.0,2009.0,1.18327
benchmark_puzzles/benchmarks5x5/20/puzzle10.txt,0.0,3550.0,2009.0,1.15672
benchmark_puzzles/benchmarks5x5/20/puzzle11.txt,0.0,3550.0,2009.0,1.17723
benchmark_puzzles/benchmarks5x5/20/puzzle12.txt,0.0,3550.0,2009.0,1.13996
benchmark_puzzles/benchmarks5x5/20/puzzle13.txt,0.0,3550.0,2009.0,1.12294
benchmark_puzzles/benchmarks5x5/20/puzzle14.txt,0.0,3550.0,2009.0,1.12347
benchmark_puzzles/benchmarks5x5/20/puzzle15.txt,0.0,3550.0,2009.0,1.13281
benchmark_puzzles/benchmarks5x5/20/puzzle16.txt,0.0,3550.0,2009.0,1.13546
benchmark_puzzles/benchmarks5x5/20/puzzle17.txt,0.0,3550.0,2009.0,1.2285
benchmark_puzzles/benchmarks5x5/20/puzzle18.txt,0.0,3550.0,2009.0,1.22213
benchmark_puzzles/benchmarks5x5/20/puzzle19.txt,0.0,3550.0,2009.0,1.15465
benchmark_puzzles/benchmarks5x5/20/puzzle20.txt,0.0,3550.0,2009.0,1.14613
benchmark_puzzles/benchmarks5x5/25/puzzle1.txt,0.0,4325.0,2121.0,1.16908
benchmark_puzzles/benchmarks5x5/25/puzzle2.txt,0.0,4325.0,2121.0,1.19571
benchmark_puzzles/benchmarks5x5/25/puzzle3.txt,0.0,4325.0,2121.0,1.14655
benchmark_puzzles/benchmarks5x5/25/puzzle4.txt,0.0,4325.0,2121.0,1.18057
benchmark_puzzles/benchmarks5x5/25/puzzle5.txt,0.0,4325.0,2121.0,1.16
benchmark_puzzles/benchmarks5x5/25/puzzle6.txt,0.0,4325.0,2121.0,1.15118
benchmark_puzzles/benchmarks5x5/25/puzzle7.txt,0.0,4325.0,2121.0,1.20315
benchmark_puzzles/benchmarks5x5/25/puzzle8.txt,0.0,4325.0,2121.0,1.15541
benchmark_puzzles/benchmarks5x5/25/puzzle9.txt,0.0,4325.0,2121.0,1.17315
benchmark_puzzles/benchmarks5x5/25/puzzle10.txt,0.0,4325.0,2121.0,1.16892
benchmark_puzzles/benchmarks5x5/25/puzzle11.txt,0.0,4325.0,2121.0,1.17759
benchmark_puzzles/benchmarks5x5/25/puzzle12.txt,0.0,4325.0,2121.0,1.16586
benchmark_puzzles/benchmarks5x5/25/puzzle13.txt,0.0,4325.0,2121.0,1.17322
benchmark_puzzles/benchmarks5x5/25/puzzle14.txt,0.0,4325.0,2121.0,1.1771
benchmark_puzzles/benchmarks5x5/25/puzzle15.txt,0.0,4325.0,2121.0,1.1598
benchmark_puzzles/benchmarks5x5/25/puzzle16.txt,0.0,4325.0,2121.0,1.17084
benchmark_puzzles/benchmarks5x5/25/puzzle17.txt,0.0,4325.0,2121.0,1.16544
benchmark_puzzles/benchmarks5x5/25/puzzle18.txt,0.0,4325.0,2121.0,1.22282
benchmark_puzzles/benchmarks5x5/25/puzzle19.txt,0.0,4325.0,2121.0,1.21081
benchmark_puzzles/benchmarks5x5/25/puzzle20.txt,0.0,4325.0,2121.0,1.20621
benchmark_puzzles/benchmarks5x5/30/puzzle1.txt,0.0,5350.0,2253.0,1.64676
benchmark_puzzles/benchmarks5x5/30/puzzle2.txt,0.0,5350.0,2253.0,1.3994
benchmark_puzzles/benchmarks5x5/30/puzzle3.txt,0.0,5350.0,2253.0,1.25477
benchmark_puzzles/benchmarks5x5/30/puzzle4.txt,0.0,5350.0,2253.0,1.46974
benchmark_puzzles/benchmarks5x5/30/puzzle5.txt,0.0,5350.0,2253.0,1.74479
benchmark_puzzles/benchmarks5x5/30/puzzle6.txt,0.0,5350.0,2253.0,1.55014
benchmark_puzzles/benchmarks5x5/30/puzzle7.txt,0.0,5350.0,2253.0,1.3915
benchmark_puzzles/benchmarks5x5/30/puzzle8.txt,0.0,5350.0,2253.0,1.42424
benchmark_puzzles/benchmarks5x5/30/puzzle9.txt,0.0,5350.0,2253.0,1.33745
benchmark_puzzles/benchmarks5x5/30/puzzle10.txt,0.0,5350.0,2253.0,1.31757
benchmark_puzzles/benchmarks5x5/30/puzzle11.txt,0.0,5350.0,2253.0,1.60382
benchmark_puzzles/benchmarks5x5/30/puzzle12.txt,0.0,5350.0,2253.0,1.42843
benchmark_puzzles/benchmarks5x5/30/puzzle13.txt,0.0,5350.0,2253.0,1.38086
benchmark_puzzles/benchmarks5x5/30/puzzle14.txt,0.0,5350.0,2253.0,1.30505
benchmark_puzzles/benchmarks5x5/30/puzzle15.txt,0.0,5350.0,2253.0,1.75508
benchmark_puzzles/benchmarks5x5/30/puzzle16.txt,0.0,5350.0,2253.0,1.29894
benchmark_puzzles/benchmarks5x5/30/puzzle17.txt,0.0,5350.0,2253.0,1.41819
benchmark_puzzles/benchmarks5x5/30/puzzle18.txt,0.0,5350.0,2253.0,1.30391
benchmark_puzzles/benchmarks5x5/30/puzzle19.txt,0.0,5350.0,2253.0,1.25803
benchmark_puzzles/benchmarks5x5/30/puzzle20.txt,0.0,5350.0,2253.0,1.24855
benchmark_puzzles/benchmarks5x5/35/puzzle1.txt,0.0,5875.0,2295.0,1.27646
benchmark_puzzles/benchmarks5x5/35/puzzle2.txt,0.0,5875.0,2295.0,1.35312
benchmark_puzzles/benchmarks5x5/35/puzzle3.txt,0.0,5875.0,2295.0,1.36715
benchmark_puzzles/benchmarks5x5/35/puzzle4.txt,0.0,5875.0,2295.0,1.33427
benchmark_puzzles/benchmarks5x5/35/puzzle5.txt,0.0,5875.0,2295.0,1.39546
benchmark_puzzles/benchmarks5x5/35/puzzle6.txt,0.0,5875.0,2295.0,1.40279
benchmark_puzzles/benchmarks5x5/35/puzzle7.txt,0.0,5875.0,2295.0,1.44328
benchmark_puzzles/benchmarks5x5/35/puzzle8.txt,0.0,5875.0,2295.0,1.42462
benchmark_puzzles/benchmarks5x5/35/puzzle9.txt,0.0,5875.0,2295.0,1.40203
benchmark_puzzles/benchmarks5x5/35/puzzle10.txt,0.0,5875.0,2295.0,1.456
benchmark_puzzles/benchmarks5x5/35/puzzle11.txt,0.0,5875.0,2295.0,1.29256
benchmark_puzzles/benchmarks5x5/35/puzzle12.txt,0.0,5875.0,2295.0,1.35115
benchmark_puzzles/benchmarks5x5/35/puzzle13.txt,0.0,5875.0,2295.0,1.38076
benchmark_puzzles/benchmarks5x5/35/puzzle14.txt,0.0,5875.0,2295.0,1.32767
benchmark_puzzles/benchmarks5x5/35/puzzle15.txt,0.0,5875.0,2295.0,1.29622
benchmark_puzzles/benchmarks5x5/35/puzzle16.txt,0.0,5875.0,2295.0,1.43565
benchmark_puzzles/benchmarks5x5/35/puzzle17.txt,0.0,5875.0,2295.0,1.32244
benchmark_puzzles/benchmarks5x5/35/puzzle18.txt,0.0,5875.0,2295.0,1.44517
benchmark_puzzles/benchmarks5x5/35/puzzle19.txt,0.0,5875.0,2295.0,1.38234
benchmark_puzzles/benchmarks5x5/35/puzzle20.txt,0.0,5875.0,2295.0,1.2882
benchmark_puzzles/benchmarks5x5/40/puzzle1.txt,0.0,6675.0,2359.0,1.32785
benchmark_puzzles/benchmarks5x5/40/puzzle2.txt,0.0,6675.0,2359.0,1.34042
benchmark_puzzles/benchmarks5x5/40/puzzle3.txt,0.0,6675.0,2359.0,1.42096
benchmark_puzzles/benchmarks5x5/40/puzzle4.txt,0.0,6675.0,2359.0,1.3363
benchmark_puzzles/benchmarks5x5/40/puzzle5.txt,0.0,6675.0,2359.0,1.3539
benchmark_puzzles/benchmarks5x5/40/puzzle6.txt,0.0,6675.0,2359.0,1.85276
benchmark_puzzles/benchmarks5x5/40/puzzle7.txt,0.0,6675.0,2359.0,1.33623
benchmark_puzzles/benchmarks5x5/40/puzzle8.txt,0.0,6675.0,2359.0,1.33974
benchmark_puzzles/benchmarks5x5/40/puzzle9.txt,0.0,6675.0,2359.0,1.36584
benchmark_puzzles/benchmarks5x5/40/puzzle10.txt,0.0,6675.0,2359.0,1.34606
benchmark_puzzles/benchmarks5x5/40/puzzle11.txt,0.0,6675.0,2359.0,1.33626
benchmark_puzzles/benchmarks5x5/40/puzzle12.txt,0.0,6675.0,2359.0,1.43297
benchmark_puzzles/benchmarks5x5/40/puzzle13.txt,0.0,6675.0,2359.0,1.37105
benchmark_puzzles/benchmarks5x5/40/puzzle14.txt,0.0,6675.0,2359.0,1.37098
benchmark_puzzles/benchmarks5x5/40/puzzle15.txt,0.0,6675.0,2359.0,1.37371
benchmark_puzzles/benchmarks5x5/40/puzzle16.txt,0.0,6675.0,2359.0,1.37326
benchmark_puzzles/benchmarks5x5/40/puzzle17.txt,0.0,6675.0,2359.0,1.41424
benchmark_puzzles/benchmarks5x5/40/puzzle18.txt,0.0,6675.0,2359.0,1.3484
benchmark_puzzles/benchmarks5x5/40/puzzle19.txt,0.0,6675.0,2359.0,1.45837
benchmark_puzzles/benchmarks5x5/40/puzzle20.txt,0.0,6675.0,2359.0,1.37146
benchmark_puzzles/benchmarks5x5/45/puzzle1.txt,0.0,7275.0,2407.0,1.45598
benchmark_puzzles/benchmarks5x5/45/puzzle2.txt,0.0,7275.0,2407.0,1.40901
benchmark_puzzles/benchmarks5x5/45/puzzle3.txt,0.0,7275.0,2407.0,1.42283
benchmark_puzzles/benchmarks5x5/45/puzzle4.txt,0.0,7275.0,2407.0,1.42513
benchmark_puzzles/benchmarks5x5/45/puzzle5.txt,0.0,7275.0,2407.0,1.52905
benchmark_puzzles/benchmarks5x5/45/puzzle6.txt,0.0,7275.0,2407.0,1.53955
benchmark_puzzles/benchmarks5x5/45/puzzle7.txt,0.0,7275.0,2407.0,1.48191
benchmark_puzzles/benchmarks5x5/45/puzzle8.txt,0.0,7275.0,2407.0,1.4403
benchmark_puzzles/benchmarks5x5/45/puzzle9.txt,0.0,7275.0,2407.0,1.41781
benchmark_puzzles/benchmarks5x5/45/puzzle10.txt,0.0,7275.0,2407.0,1.44159
benchmark_puzzles/benchmarks5x5/45/puzzle11.txt,0.0,7275.0,2407.0,1.90013
benchmark_puzzles/benchmarks5x5/45/puzzle12.txt,0.0,7275.0,2407.0,1.52509
benchmark_puzzles/benchmarks5x5/45/puzzle13.txt,0.0,7275.0,2407.0,1.56341
benchmark_puzzles/benchmarks5x5/45/puzzle14.txt,0.0,7275.0,2407.0,1.90767
benchmark_puzzles/benchmarks5x5/45/puzzle15.txt,0.0,7275.0,2407.0,1.46587
benchmark_puzzles/benchmarks5x5/45/puzzle16.txt,0.0,7275.0,2407.0,1.56225
benchmark_puzzles/benchmarks5x5/45/puzzle17.txt,0.0,7275.0,2407.0,1.61036
benchmark_puzzles/benchmarks5x5/45/puzzle18.txt,0.0,7275.0,2407.0,1.57218
benchmark_puzzles/benchmarks5x5/45/puzzle19.txt,0.0,7275.0,2407.0,1.4769
benchmark_puzzles/benchmarks5x5/45/puzzle20.txt,0.0,7275.0,2407.0,1.67664
benchmark_puzzles/benchmarks5x5/50/puzzle1.txt,0.0,7875.0,2455.0,1.59542
benchmark_puzzles/benchmarks5x5/50/puzzle2.txt,0.0,7875.0,2455.0,1.81519
benchmark_puzzles/benchmarks5x5/50/puzzle3.txt,0.0,7875.0,2455.0,1.64952
benchmark_puzzles/benchmarks5x5/50/puzzle4.txt,0.0,7875.0,2455.0,1.66699
benchmark_puzzles/benchmarks5x5/50/puzzle5.txt,0.0,7875.0,2455.0,1.9732
benchmark_puzzles/benchmarks5x5/50/puzzle6.txt,0.0,7875.0,2455.0,1.4898
