name,pathscplex,flatintvarscplex,flatintconstraintscplex,flattimecplex
benchmark_puzzles/benchmarks4x4/75/puzzle3.txt,0.0,3360.0,1156.0,0.461817
benchmark_puzzles/benchmarks4x4/75/puzzle4.txt,0.0,3232.0,1140.0,0.4709
benchmark_puzzles/benchmarks4x4/75/puzzle5.txt,0.0,3216.0,1138.0,0.463853
benchmark_puzzles/benchmarks4x4/75/puzzle6.txt,0.0,3488.0,1172.0,0.472299
benchmark_puzzles/benchmarks4x4/75/puzzle7.txt,0.0,3376.0,1158.0,0.467233
benchmark_puzzles/benchmarks4x4/75/puzzle8.txt,0.0,3408.0,1162.0,0.468778
benchmark_puzzles/benchmarks4x4/75/puzzle9.txt,0.0,3472.0,1170.0,0.477718
benchmark_puzzles/benchmarks4x4/75/puzzle10.txt,0.0,3280.0,1146.0,0.45888
benchmark_puzzles/benchmarks4x4/75/puzzle11.txt,0.0,3120.0,1126.0,0.456966
benchmark_puzzles/benchmarks4x4/75/puzzle12.txt,0.0,3088.0,1122.0,0.46392
benchmark_puzzles/benchmarks4x4/75/puzzle13.txt,0.0,3200.0,1136.0,0.463941
benchmark_puzzles/benchmarks4x4/75/puzzle14.txt,0.0,3360.0,1156.0,0.491049
benchmark_puzzles/benchmarks4x4/75/puzzle15.txt,0.0,3504.0,1174.0,0.47748
benchmark_puzzles/benchmarks4x4/75/puzzle16.txt,0.0,3504.0,1174.0,0.480345
benchmark_puzzles/benchmarks4x4/75/puzzle17.txt,0.0,3344.0,1154.0,0.468989
benchmark_puzzles/benchmarks4x4/75/puzzle18.txt,0.0,3344.0,1154.0,0.487175
benchmark_puzzles/benchmarks4x4/75/puzzle19.txt,0.0,3456.0,1168.0,0.48086
benchmark_puzzles/benchmarks4x4/75/puzzle20.txt,0.0,3408.0,1162.0,0.490535
benchmark_puzzles/benchmarks4x4/80/puzzle1.txt,0.0,3568.0,1182.0,0.492204
benchmark_puzzles/benchmarks4x4/80/puzzle2.txt,0.0,3632.0,1190.0,0.484902
benchmark_puzzles/benchmarks4x4/80/puzzle3.txt,0.0,3408.0,1162.0,0.500545
benchmark_puzzles/benchmarks4x4/80/puzzle4.txt,0.0,3488.0,1172.0,0.511477
benchmark_puzzles/benchmarks4x4/80/puzzle5.txt,0.0,3600.0,1186.0,0.49309
benchmark_puzzles/benchmarks4x4/80/puzzle6.txt,0.0,3680.0,1196.0,0.516046
benchmark_puzzles/benchmarks4x4/80/puzzle7.txt,0.0,3424.0,1164.0,0.511027
benchmark_puzzles/benchmarks4x4/80/puzzle8.txt,0.0,3472.0,1170.0,0.495531
benchmark_puzzles/benchmarks4x4/80/puzzle9.txt,0.0,3472.0,1170.0,0.47966
benchmark_puzzles/benchmarks4x4/80/puzzle10.txt,0.0,3408.0,1162.0,0.495253
benchmark_puzzles/benchmarks4x4/80/puzzle11.txt,0.0,3632.0,1190.0,0.494401
benchmark_puzzles/benchmarks4x4/80/puzzle12.txt,0.0,3632.0,1190.0,0.513493
benchmark_puzzles/benchmarks4x4/80/puzzle13.txt,0.0,3488.0,1172.0,0.501669
benchmark_puzzles/benchmarks4x4/80/puzzle14.txt,0.0,3360.0,1156.0,0.47838
benchmark_puzzles/benchmarks4x4/80/puzzle15.txt,0.0,3360.0,1156.0,0.480013
benchmark_puzzles/benchmarks4x4/80/puzzle16.txt,0.0,3344.0,1154.0,0.491676
benchmark_puzzles/benchmarks4x4/80/puzzle17.txt,0.0,3808.0,1212.0,0.497217
benchmark_puzzles/benchmarks4x4/80/puzzle18.txt,0.0,3520.0,1176.0,0.502325
benchmark_puzzles/benchmarks4x4/80/puzzle19.txt,0.0,3536.0,1178.0,0.508494
benchmark_puzzles/benchmarks4x4/80/puzzle20.txt,0.0,3504.0,1174.0,0.488516
benchmark_puzzles/benchmarks4x4/85/puzzle1.txt,0.0,3616.0,1188.0,0.495396
benchmark_puzzles/benchmarks4x4/85/puzzle2.txt,0.0,3776.0,1208.0,0.514368
benchmark_puzzles/benchmarks4x4/85/puzzle3.txt,0.0,3712.0,1200.0,0.487361
benchmark_puzzles/benchmarks4x4/85/puzzle4.txt,0.0,3904.0,1224.0,0.499059
benchmark_puzzles/benchmarks4x4/85/puzzle5.txt,0.0,3632.0,1190.0,0.478202
benchmark_puzzles/benchmarks4x4/85/puzzle6.txt,0.0,3712.0,1200.0,0.498457
benchmark_puzzles/benchmarks4x4/85/puzzle7.txt,0.0,3840.0,1216.0,0.488641
benchmark_puzzles/benchmarks4x4/85/puzzle8.txt,0.0,3664.0,1194.0,0.527971
benchmark_puzzles/benchmarks4x4/85/puzzle9.txt,0.0,3760.0,1206.0,0.532331
benchmark_puzzles/benchmarks4x4/85/puzzle10.txt,0.0,3728.0,1202.0,0.503707
benchmark_puzzles/benchmarks4x4/85/puzzle11.txt,0.0,3728.0,1202.0,0.500928
benchmark_puzzles/benchmarks4x4/85/puzzle12.txt,0.0,3584.0,1184.0,0.503731
benchmark_puzzles/benchmarks4x4/85/puzzle13.txt,0.0,3680.0,1196.0,0.501467
benchmark_puzzles/benchmarks4x4/85/puzzle14.txt,0.0,3680.0,1196.0,0.518204
benchmark_puzzles/benchmarks4x4/85/puzzle15.txt,0.0,3744.0,1204.0,0.523832
benchmark_puzzles/benchmarks4x4/85/puzzle16.txt,0.0,3776.0,1208.0,0.51442
benchmark_puzzles/benchmarks4x4/85/puzzle17.txt,0.0,3792.0,1210.0,0.501895
benchmark_puzzles/benchmarks4x4/85/puzzle18.txt,0.0,3872.0,1220.0,0.497674
benchmark_puzzles/benchmarks4x4/85/puzzle19.txt,0.0,3776.0,1208.0,0.510272
benchmark_puzzles/benchmarks4x4/85/puzzle20.txt,0.0,3712.0,1200.0,0.487984
benchmark_puzzles/benchmarks4x4/90/puzzle1.txt,0.0,3872.0,1220.0,0.509794
benchmark_puzzles/benchmarks4x4/90/puzzle2.txt,0.0,3872.0,1220.0,0.522359
benchmark_puzzles/benchmarks4x4/90/puzzle3.txt,0.0,3872.0,1220.0,0.517584
benchmark_puzzles/benchmarks4x4/90/puzzle4.txt,0.0,3872.0,1220.0,0.525265
benchmark_puzzles/benchmarks4x4/90/puzzle5.txt,0.0,3888.0,1222.0,0.49927
benchmark_puzzles/benchmarks4x4/90/puzzle6.txt,0.0,3920.0,1226.0,0.519091
benchmark_puzzles/benchmarks4x4/90/puzzle7.txt,0.0,3936.0,1228.0,0.543094
benchmark_puzzles/benchmarks4x4/90/puzzle8.txt,0.0,4016.0,1238.0,0.524394
benchmark_puzzles/benchmarks4x4/90/puzzle9.txt,0.0,4032.0,1240.0,0.501947
benchmark_puzzles/benchmarks4x4/90/puzzle10.txt,0.0,3936.0,1228.0,0.506676
benchmark_puzzles/benchmarks4x4/90/puzzle11.txt,0.0,3952.0,1230.0,0.525659
benchmark_puzzles/benchmarks4x4/90/puzzle12.txt,0.0,3936.0,1228.0,0.51814
benchmark_puzzles/benchmarks4x4/90/puzzle13.txt,0.0,3936.0,1228.0,0.50902
benchmark_puzzles/benchmarks4x4/90/puzzle14.txt,0.0,3872.0,1220.0,0.518334
benchmark_puzzles/benchmarks4x4/90/puzzle15.txt,0.0,3920.0,1226.0,0.547263
benchmark_puzzles/benchmarks4x4/90/puzzle16.txt,0.0,3904.0,1224.0,0.523246
benchmark_puzzles/benchmarks4x4/90/puzzle17.txt,0.0,3904.0,1224.0,0.536008
benchmark_puzzles/benchmarks4x4/90/puzzle18.txt,0.0,3920.0,1226.0,0.506994
benchmark_puzzles/benchmarks4x4/90/puzzle19.txt,0.0,4000.0,1236.0,0.517801
benchmark_puzzles/benchmarks4x4/90/puzzle20.txt,0.0,3888.0,1222.0,0.492067
benchmark_puzzles/benchmarks4x4/95/puzzle1.txt,0.0,4096.0,1248.0,0.504585
benchmark_puzzles/benchmarks4x4/95/puzzle2.txt,0.0,4128.0,1252.0,0.535933
benchmark_puzzles/benchmarks4x4/95/puzzle3.txt,0.0,4128.0,1252.0,0.538966
benchmark_puzzles/benchmarks4x4/95/puzzle4.txt,0.0,4192.0,1260.0,0.507113
benchmark_puzzles/benchmarks4x4/95/puzzle5.txt,0.0,4160.0,1256.0,0.52238
benchmark_puzzles/benchmarks4x4/95/puzzle6.txt,0.0,4160.0,1256.0,0.524916
benchmark_puzzles/benchmarks4x4/95/puzzle7.txt,0.0,4160.0,1256.0,0.518026
benchmark_puzzles/benchmarks4x4/95/puzzle8.txt,0.0,4176.0,1258.0,0.517807
benchmark_puzzles/benchmarks4x4/95/puzzle9.txt,0.0,4176.0,1258.0,0.513943
benchmark_puzzles/benchmarks4x4/95/puzzle10.txt,0.0,4208.0,1262.0,0.510795
benchmark_puzzles/benchmarks4x4/95/puzzle11.txt,0.0,4128.0,1252.0,0.51539
benchmark_puzzles/benchmarks4x4/95/puzzle12.txt,0.0,4128.0,1252.0,0.509819
benchmark_puzzles/benchmarks4x4/95/puzzle13.txt,0.0,4160.0,1256.0,0.508847
benchmark_puzzles/benchmarks4x4/95/puzzle14.txt,0.0,4256.0,1268.0,0.503033
benchmark_puzzles/benchmarks4x4/95/puzzle15.txt,0.0,4256.0,1268.0,0.500988
benchmark_puzzles/benchmarks4x4/95/puzzle16.txt,0.0,4240.0,1266.0,0.528645
benchmark_puzzles/benchmarks4x4/95/puzzle17.txt,0.0,4160.0,1256.0,0.525705
benchmark_puzzles/benchmarks4x4/95/puzzle18.txt,0.0,4144.0,1254.0,0.521095
benchmark_puzzles/benchmarks4x4/95/puzzle19.txt,0.0,4240.0,1266.0,0.518684
benchmark_puzzles/benchmarks4x4/95/puzzle20.txt,0.0,4240.0,1266.0,0.508273
benchmark_puzzles/benchmarks4x4/100/puzzle1.txt,0.0,4352.0,1280.0,0.501841
benchmark_puzzles/benchmarks4x4/100/puzzle2.txt,0.0,4352.0,1280.0,0.527625
benchmark_puzzles/benchmarks4x4/100/puzzle3.txt,0.0,4352.0,1280.0,0.522342
benchmark_puzzles/benchmarks4x4/100/puzzle4.txt,0.0,4352.0,1280.0,0.50447
benchmark_puzzles/benchmarks4x4/100/puzzle5.txt,0.0,4352.0,1280.0,0.535769
benchmark_puzzles/benchmarks4x4/100/puzzle6.txt,0.0,4352.0,1280.0,0.520809
benchmark_puzzles/benchmarks4x4/100/puzzle7.txt,0.0,4352.0,1280.0,0.536
benchmark_puzzles/benchmarks4x4/100/puzzle8.txt,0.0,4352.0,1280.0,0.498207
benchmark_puzzles/benchmarks4x4/100/puzzle9.txt,0.0,4352.0,1280.0,0.500893
benchmark_puzzles/benchmarks4x4/100/puzzle10.txt,0.0,4352.0,1280.0,0.501791
benchmark_puzzles/benchmarks4x4/100/puzzle11.txt,0.0,4352.0,1280.0,0.520837
benchmark_puzzles/benchmarks4x4/100/puzzle12.txt,0.0,4352.0,1280.0,0.534832
benchmark_puzzles/benchmarks4x4/100/puzzle13.txt,0.0,4352.0,1280.0,0.514077
benchmark_puzzles/benchmarks4x4/100/puzzle14.txt,0.0,4352.0,1280.0,0.536206
benchmark_puzzles/benchmarks4x4/100/puzzle15.txt,0.0,4352.0,1280.0,0.506845
benchmark_puzzles/benchmarks4x4/100/puzzle16.txt,0.0,4352.0,1280.0,0.513376
benchmark_puzzles/benchmarks4x4/100/puzzle17.txt,0.0,4352.0,1280.0,0.509697
benchmark_puzzles/benchmarks4x4/100/puzzle18.txt,0.0,4352.0,1280.0,0.503306
benchmark_puzzles/benchmarks4x4/100/puzzle19.txt,0.0,4352.0,1280.0,0.496167
benchmark_puzzles/benchmarks4x4/100/puzzle20.txt,0.0,4352.0,1280.0,0.511844
benchmark_puzzles/benchmarks5x5/10/puzzle1.txt,0.0,1125.0,565.0,1.03218
benchmark_puzzles/benchmarks5x5/10/puzzle2.txt,0.0,1125.0,565.0,1.00424
benchmark_puzzles/benchmarks5x5/10/puzzle3.txt,0.0,1125.0,565.0,1.0238
benchmark_puzzles/benchmarks5x5/10/puzzle4.txt,0.0,1125.0,565.0,0.983553
benchmark_puzzles/benchmarks5x5/10/puzzle5.txt,0.0,1125.0,565.0,1.33587
benchmark_puzzles/benchmarks5x5/10/puzzle6.txt,0.0,1125.0,565.0,1.02919
benchmark_puzzles/benchmarks5x5/10/puzzle7.txt,0.0,1125.0,565.0,1.03328
benchmark_puzzles/benchmarks5x5/10/puzzle8.txt,0.0,1125.0,565.0,1.10279
benchmark_puzzles/benchmarks5x5/10/puzzle9.txt,0.0,1125.0,565.0,1.18238
benchmark_puzzles/benchmarks5x5/10/puzzle10.txt,0.0,1125.0,565.0,1.10102
benchmark_puzzles/benchmarks5x5/10/puzzle11.txt,0.0,1125.0,565.0,1.01603
benchmark_puzzles/benchmarks5x5/10/puzzle12.txt,0.0,1125.0,565.0,1.02596
benchmark_puzzles/benchmarks5x5/10/puzzle13.txt,0.0,1125.0,565.0,1.03257
benchmark_puzzles/benchmarks5x5/10/puzzle14.txt,0.0,1125.0,565.0,1.09383
benchmark_puzzles/benchmarks5x5/10/puzzle15.txt,0.0,1125.0,565.0,1.25841
benchmark_puzzles/benchmarks5x5/10/puzzle16.txt,0.0,1125.0,565.0,1.09762
benchmark_puzzles/benchmarks5x5/10/puzzle17.txt,0.0,1125.0,565.0,1.0223
benchmark_puzzles/benchmarks5x5/10/puzzle18.txt,0.0,1125.0,565.0,1.00738
benchmark_puzzles/benchmarks5x5/10/puzzle19.txt,0.0,1125.0,565.0,0.994534
benchmark_puzzles/benchmarks5x5/10/puzzle20.txt,0.0,1125.0,565.0,1.02886
benchmark_puzzles/benchmarks5x5/15/puzzle1.txt,0.0,2875.0,1880.0,1.02836
benchmark_puzzles/benchmarks5x5/15/puzzle2.txt,0.0,2875.0,1880.0,1.09705
benchmark_puzzles/benchmarks5x5/15/puzzle3.txt,0.0,2875.0,1880.0,1.01291
benchmark_puzzles/benchmarks5x5/15/puzzle4.txt,0.0,2875.0,1880.0,1.07655
benchmark_puzzles/benchmarks5x5/15/puzzle5.txt,0.0,2875.0,1880.0,1.02814
benchmark_puzzles/benchmarks5x5/15/puzzle6.txt,0.0,2875.0,1880.0,1.1454
benchmark_puzzles/benchmarks5x5/15/puzzle7.txt,0.0,2875.0,1880.0,1.0363
benchmark_puzzles/benchmarks5x5/15/puzzle8.txt,0.0,2875.0,1880.0,1.05447
benchmark_puzzles/benchmarks5x5/15/puzzle9.txt,0.0,2875.0,1880.0,1.10984
benchmark_puzzles/benchmarks5x5/15/puzzle10.txt,0.0,2875.0,1880.0,1.08576
benchmark_puzzles/benchmarks5x5/15/puzzle11.txt,0.0,2875.0,1880.0,1.08005
benchmark_puzzles/benchmarks5x5/15/puzzle12.txt,0.0,2875.0,1880.0,1.16189
benchmark_puzzles/benchmarks5x5/15/puzzle13.txt,0.0,2875.0,1880.0,1.05956
benchmark_puzzles/benchmarks5x5/15/puzzle14.txt,0.0,2875.0,1880.0,1.2872
benchmark_puzzles/benchmarks5x5/15/puzzle15.txt,0.0,2875.0,1880.0,1.106
benchmark_puzzles/benchmarks5x5/15/puzzle16.txt,0.0,2875.0,1880.0,1.05427
benchmark_puzzles/benchmarks5x5/15/puzzle17.txt,0.0,2875.0,1880.0,1.11342
benchmark_puzzles/benchmarks5x5/15/puzzle18.txt,0.0,2875.0,1880.0,1.05363
benchmark_puzzles/benchmarks5x5/15/puzzle19.txt,0.0,2875.0,1880.0,1.04756
benchmark_puzzles/benchmarks5x5/15/puzzle20.txt,0.0,2875.0,1880.0,1.02483
benchmark_puzzles/benchmarks5x5/20/puzzle1.txt,0.0,3550.0,2009.0,1.069
benchmark_puzzles/benchmarks5x5/20/puzzle2.txt,0.0,3550.0,2009.0,1.06787
benchmark_puzzles/benchmarks5x5/20/puzzle3.txt,0.0,3550.0,2009.0,1.08343
benchmark_puzzles/benchmarks5x5/20/puzzle4.txt,0.0,3550.0,2009.0,1.05803
benchmark_puzzles/benchmarks5x5/20/puzzle5.txt,0.0,3550.0,2009.0,1.05557
benchmark_puzzles/benchmarks5x5/20/puzzle6.txt,0.0,3550.0,2009.0,1.09304
benchmark_puzzles/benchmarks5x5/20/puzzle7.txt,0.0,3550.0,2009.0,1.09629
benchmark_puzzles/benchmarks5x5/20/puzzle8.txt,0.0,3550.0,2009.0,1.10869
benchmark_puzzles/benchmarks5x5/20/puzzle9.txt,0.0,3550.0,2009.0,1.10356
benchmark_puzzles/benchmarks5x5/20/puzzle10.txt,0.0,3550.0,2009.0,1.09073
benchmark_puzzles/benchmarks5x5/20/puzzle11.txt,0.0,3550.0,2009.0,1.10013
benchmark_puzzles/benchmarks5x5/20/puzzle12.txt,0.0,3550.0,2009.0,1.14847
benchmark_puzzles/benchmarks5x5/20/puzzle13.txt,0.0,3550.0,2009.0,1.08116
benchmark_puzzles/benchmarks5x5/20/puzzle14.txt,0.0,3550.0,2009.0,1.09483
benchmark_puzzles/benchmarks5x5/20/puzzle15.txt,0.0,3550.0,2009.0,1.07953
benchmark_puzzles/benchmarks5x5/20/puzzle16.txt,0.0,3550.0,2009.0,1.08249
benchmark_puzzles/benchmarks5x5/20/puzzle17.txt,0.0,3550.0,2009.0,1.06194
benchmark_puzzles/benchmarks5x5/20/puzzle18.txt,0.0,3550.0,2009.0,1.07025
benchmark_puzzles/benchmarks5x5/20/puzzle19.txt,0.0,3550.0,2009.0,1.07001
benchmark_puzzles/benchmarks5x5/20/puzzle20.txt,0.0,3550.0,2009.0,1.11384
benchmark_puzzles/benchmarks5x5/25/puzzle1.txt,0.0,4325.0,2121.0,1.14713
benchmark_puzzles/benchmarks5x5/25/puzzle2.txt,0.0,4325.0,2121.0,1.12857
benchmark_puzzles/benchmarks5x5/25/puzzle3.txt,0.0,4325.0,2121.0,1.1195
benchmark_puzzles/benchmarks5x5/25/puzzle4.txt,0.0,4325.0,2121.0,1.10321
benchmark_puzzles/benchmarks5x5/25/puzzle5.txt,0.0,4325.0,2121.0,1.09145
benchmark_puzzles/benchmarks5x5/25/puzzle6.txt,0.0,4325.0,2121.0,1.09276
benchmark_puzzles/benchmarks5x5/25/puzzle7.txt,0.0,4325.0,2121.0,1.13724
benchmark_puzzles/benchmarks5x5/25/puzzle8.txt,0.0,4325.0,2121.0,1.11367
benchmark_puzzles/benchmarks5x5/25/puzzle9.txt,0.0,4325.0,2121.0,1.15897
benchmark_puzzles/benchmarks5x5/25/puzzle10.txt,0.0,4325.0,2121.0,1.10915
benchmark_puzzles/benchmarks5x5/25/puzzle11.txt,0.0,4325.0,2121.0,1.10032
benchmark_puzzles/benchmarks5x5/25/puzzle12.txt,0.0,4325.0,2121.0,1.10378
benchmark_puzzles/benchmarks5x5/25/puzzle13.txt,0.0,4325.0,2121.0,1.10593
benchmark_puzzles/benchmarks5x5/25/puzzle14.txt,0.0,4325.0,2121.0,1.10408
benchmark_puzzles/benchmarks5x5/25/puzzle15.txt,0.0,4325.0,2121.0,1.09701
benchmark_puzzles/benchmarks5x5/25/puzzle16.txt,0.0,4325.0,2121.0,1.10995
benchmark_puzzles/benchmarks5x5/25/puzzle17.txt,0.0,4325.0,2121.0,1.10453
benchmark_puzzles/benchmarks5x5/25/puzzle18.txt,0.0,4325.0,2121.0,1.12183
benchmark_puzzles/benchmarks5x5/25/puzzle19.txt,0.0,4325.0,2121.0,1.0884
benchmark_puzzles/benchmarks5x5/25/puzzle20.txt,0.0,4325.0,2121.0,1.10902
benchmark_puzzles/benchmarks5x5/30/puzzle1.txt,0.0,5350.0,2253.0,1.16412
benchmark_puzzles/benchmarks5x5/30/puzzle2.txt,0.0,5350.0,2253.0,1.14872
benchmark_puzzles/benchmarks5x5/30/puzzle3.txt,0.0,5350.0,2253.0,1.17004
benchmark_puzzles/benchmarks5x5/30/puzzle4.txt,0.0,5350.0,2253.0,1.20604
benchmark_puzzles/benchmarks5x5/30/puzzle5.txt,0.0,5350.0,2253.0,1.16266
benchmark_puzzles/benchmarks5x5/30/puzzle6.txt,0.0,5350.0,2253.0,1.15231
benchmark_puzzles/benchmarks5x5/30/puzzle7.txt,0.0,5350.0,2253.0,1.16987
benchmark_puzzles/benchmarks5x5/30/puzzle8.txt,0.0,5350.0,2253.0,1.21839
benchmark_puzzles/benchmarks5x5/30/puzzle9.txt,0.0,5350.0,2253.0,1.20853
benchmark_puzzles/benchmarks5x5/30/puzzle10.txt,0.0,5350.0,2253.0,1.21688
benchmark_puzzles/benchmarks5x5/30/puzzle11.txt,0.0,5350.0,2253.0,1.15888
benchmark_puzzles/benchmarks5x5/30/puzzle12.txt,0.0,5350.0,2253.0,1.16176
benchmark_puzzles/benchmarks5x5/30/puzzle13.txt,0.0,5350.0,2253.0,1.17531
benchmark_puzzles/benchmarks5x5/30/puzzle14.txt,0.0,5350.0,2253.0,1.17222
benchmark_puzzles/benchmarks5x5/30/puzzle15.txt,0.0,5350.0,2253.0,1.17475
benchmark_puzzles/benchmarks5x5/30/puzzle16.txt,0.0,5350.0,2253.0,1.16189
benchmark_puzzles/benchmarks5x5/30/puzzle17.txt,0.0,5350.0,2253.0,1.15694
benchmark_puzzles/benchmarks5x5/30/puzzle18.txt,0.0,5350.0,2253.0,1.1742
benchmark_puzzles/benchmarks5x5/30/puzzle19.txt,0.0,5350.0,2253.0,1.17918
benchmark_puzzles/benchmarks5x5/30/puzzle20.txt,0.0,5350.0,2253.0,1.17764
benchmark_puzzles/benchmarks5x5/35/puzzle1.txt,0.0,5875.0,2295.0,1.20159
benchmark_puzzles/benchmarks5x5/35/puzzle2.txt,0.0,5875.0,2295.0,1.19044
benchmark_puzzles/benchmarks5x5/35/puzzle3.txt,0.0,5875.0,2295.0,1.20642
benchmark_puzzles/benchmarks5x5/35/puzzle4.txt,0.0,5875.0,2295.0,1.18336
benchmark_puzzles/benchmarks5x5/35/puzzle5.txt,0.0,5875.0,2295.0,1.2258
benchmark_puzzles/benchmarks5x5/35/puzzle6.txt,0.0,5875.0,2295.0,1.20848
benchmark_puzzles/benchmarks5x5/35/puzzle7.txt,0.0,5875.0,2295.0,1.22295
benchmark_puzzles/benchmarks5x5/35/puzzle8.txt,0.0,5875.0,2295.0,1.21123
benchmark_puzzles/benchmarks5x5/35/puzzle9.txt,0.0,5875.0,2295.0,1.19874
benchmark_puzzles/benchmarks5x5/35/puzzle10.txt,0.0,5875.0,2295.0,1.22008
benchmark_puzzles/benchmarks5x5/35/puzzle11.txt,0.0,5875.0,2295.0,1.20797
benchmark_puzzles/benchmarks5x5/35/puzzle12.txt,0.0,5875.0,2295.0,1.21982
benchmark_puzzles/benchmarks5x5/35/puzzle13.txt,0.0,5875.0,2295.0,1.21762
benchmark_puzzles/benchmarks5x5/35/puzzle14.txt,0.0,5875.0,2295.0,1.21563
benchmark_puzzles/benchmarks5x5/35/puzzle15.txt,0.0,5875.0,2295.0,1.21103
benchmark_puzzles/benchmarks5x5/35/puzzle16.txt,0.0,5875.0,2295.0,1.22136
benchmark_puzzles/benchmarks5x5/35/puzzle17.txt,0.0,5875.0,2295.0,1.25903
benchmark_puzzles/benchmarks5x5/35/puzzle18.txt,0.0,5875.0,2295.0,1.22056
benchmark_puzzles/benchmarks5x5/35/puzzle19.txt,0.0,5875.0,2295.0,1.22128
benchmark_puzzles/benchmarks5x5/35/puzzle20.txt,0.0,5875.0,2295.0,1.20045
benchmark_puzzles/benchmarks5x5/40/puzzle1.txt,0.0,6675.0,2359.0,1.26931
benchmark_puzzles/benchmarks5x5/40/puzzle2.txt,0.0,6675.0,2359.0,1.26785
benchmark_puzzles/benchmarks5x5/40/puzzle3.txt,0.0,6675.0,2359.0,1.25481
benchmark_puzzles/benchmarks5x5/40/puzzle4.txt,0.0,6675.0,2359.0,1.2702
benchmark_puzzles/benchmarks5x5/40/puzzle5.txt,0.0,6675.0,2359.0,1.26245
benchmark_puzzles/benchmarks5x5/40/puzzle6.txt,0.0,6675.0,2359.0,1.26949
benchmark_puzzles/benchmarks5x5/40/puzzle7.txt,0.0,6675.0,2359.0,1.27235
benchmark_puzzles/benchmarks5x5/40/puzzle8.txt,0.0,6675.0,2359.0,1.2603
benchmark_puzzles/benchmarks5x5/40/puzzle9.txt,0.0,6675.0,2359.0,1.25205
benchmark_puzzles/benchmarks5x5/40/puzzle10.txt,0.0,6675.0,2359.0,1.27302
benchmark_puzzles/benchmarks5x5/40/puzzle11.txt,0.0,6675.0,2359.0,1.27723
benchmark_puzzles/benchmarks5x5/40/puzzle12.txt,0.0,6675.0,2359.0,1.27306
benchmark_puzzles/benchmarks5x5/40/puzzle13.txt,0.0,6675.0,2359.0,1.27175
benchmark_puzzles/benchmarks5x5/40/puzzle14.txt,0.0,6675.0,2359.0,1.27646
benchmark_puzzles/benchmarks5x5/40/puzzle15.txt,0.0,6675.0,2359.0,1.2721
benchmark_puzzles/benchmarks5x5/40/puzzle16.txt,0.0,6675.0,2359.0,1.26086
benchmark_puzzles/benchmarks5x5/40/puzzle17.txt,0.0,6675.0,2359.0,1.28844
benchmark_puzzles/benchmarks5x5/40/puzzle18.txt,0.0,6675.0,2359.0,1.2511
benchmark_puzzles/benchmarks5x5/40/puzzle19.txt,0.0,6675.0,2359.0,1.25753
benchmark_puzzles/benchmarks5x5/40/puzzle20.txt,0.0,6675.0,2359.0,1.27267
benchmark_puzzles/benchmarks5x5/45/puzzle1.txt,0.0,7275.0,2407.0,1.29953
benchmark_puzzles/benchmarks5x5/45/puzzle2.txt,0.0,7275.0,2407.0,1.33419
benchmark_puzzles/benchmarks5x5/45/puzzle3.txt,0.0,7275.0,2407.0,1.32384
benchmark_puzzles/benchmarks5x5/45/puzzle4.txt,0.0,7275.0,2407.0,1.33326
benchmark_puzzles/benchmarks5x5/45/puzzle5.txt,0.0,7275.0,2407.0,1.30948
benchmark_puzzles/benchmarks5x5/45/puzzle6.txt,0.0,7275.0,2407.0,1.31816
benchmark_puzzles/benchmarks5x5/45/puzzle7.txt,0.0,7275.0,2407.0,1.30311
benchmark_puzzles/benchmarks5x5/45/puzzle8.txt,0.0,7275.0,2407.0,1.32814
benchmark_puzzles/benchmarks5x5/45/puzzle9.txt,0.0,7275.0,2407.0,1.29687
benchmark_puzzles/benchmarks5x5/45/puzzle10.txt,0.0,7275.0,2407.0,1.33417
benchmark_puzzles/benchmarks5x5/45/puzzle11.txt,0.0,7275.0,2407.0,1.29846
benchmark_puzzles/benchmarks5x5/45/puzzle12.txt,0.0,7275.0,2407.0,1.33324
benchmark_puzzles/benchmarks5x5/45/puzzle13.txt,0.0,7275.0,2407.0,1.31925
benchmark_puzzles/benchmarks5x5/45/puzzle14.txt,0.0,7275.0,2407.0,1.36421
benchmark_puzzles/benchmarks5x5/45/puzzle15.txt,0.0,7275.0,2407.0,1.36217
benchmark_puzzles/benchmarks5x5/45/puzzle16.txt,0.0,7275.0,2407.0,1.29979
benchmark_puzzles/benchmarks5x5/45/puzzle17.txt,0.0,7275.0,2407.0,1.35194
benchmark_puzzles/benchmarks5x5/45/puzzle18.txt,0.0,7275.0,2407.0,1.32126
benchmark_puzzles/benchmarks5x5/45/puzzle19.txt,0.0,7275.0,2407.0,1.29424
benchmark_puzzles/benchmarks5x5/45/puzzle20.txt,0.0,7275.0,2407.0,1.34541
benchmark_puzzles/benchmarks5x5/50/puzzle1.txt,0.0,7875.0,2455.0,1.39775
benchmark_puzzles/benchmarks5x5/50/puzzle2.txt,0.0,7875.0,2455.0,1.35676
benchmark_puzzles/benchmarks5x5/50/puzzle3.txt,0.0,7875.0,2455.0,1.37075
benchmark_puzzles/benchmarks5x5/50/puzzle4.txt,0.0,7875.0,2455.0,1.36839
benchmark_puzzles/benchmarks5x5/50/puzzle5.txt,0.0,7875.0,2455.0,1.37116
benchmark_puzzles/benchmarks5x5/50/puzzle6.txt,0.0,7875.0,2455.0,1.36802
benchmark_puzzles/benchmarks5x5/50/puzzle7.txt,0.0,7875.0,2455.0,1.37068
